source	target	interaction	symmetry	weight	negation
at1g35670	at4g02200	phosphorylation	asymmetrical	1.258223226	affirmative
at1g22920	at5g42300	ppi	symmetrical	1.2518195415	affirmative
at3g62030	at4g24550	ppi	symmetrical	1.0	affirmative
at1g06225	at3g13175	ppi	symmetrical	0.0	affirmative
at1g15670	at3g53260	ppi	symmetrical	1.8151318305	affirmative
at3g26090	at5g57560	ppi	symmetrical	1.2404656885	affirmative
at3g62420	at4g34590	ppi	symmetrical	0.8349812940229023	affirmative
at2g04050	at5g63030	ppi	symmetrical	2.0463775269999998	affirmative
at1g25380	at2g39350	ppi	symmetrical	1.33871044	affirmative
at2g20180	at1g05710	inhibition	asymmetrical	1.200316433	affirmative
at5g40440	at1g05560	regulation	asymmetrical	1.3506293445	affirmative
at3g45780	at2g34650	regulation	asymmetrical	1.0	affirmative
at3g01970	at3g51920	ppi	symmetrical	1.745581372	affirmative
at4g23180	at5g19280	ppi	symmetrical	1.8001035155	affirmative
at2g17290	at4g10400	ppi	symmetrical	1.0	affirmative
at1g64750	at4g00020	ppi	symmetrical	1.0	affirmative
at5g13790	at4g03210	positive_regulation	asymmetrical	0.0	affirmative
at2g20180	at2g29340	positive_regulation	asymmetrical	1.7548972855	affirmative
at5g24360	at1g23550	regulation	asymmetrical	1.0	affirmative
at4g11890	at5g20030	ppi	symmetrical	1.0	affirmative
at2g25880	at1g09200	phosphorylation	asymmetrical	0.7892846648533076	affirmative
at2g20180	at1g20650	positive_regulation	asymmetrical	0.0	affirmative
at4g26070	at3g45640	negative_regulation	asymmetrical	0.0	affirmative
at2g20180	at5g20400	inhibition	asymmetrical	0.0	affirmative
at2g38470	at3g18690	ppi	symmetrical	2.0780505015	affirmative
at5g40440	at1g78020	regulation	asymmetrical	0.0	affirmative
at1g06700	at3g25250	ppi	symmetrical	1.292553697	affirmative
at2g20180	at2g01930	positive_regulation	asymmetrical	1.0	affirmative
at2g20180	at1g50440	positive_regulation	asymmetrical	1.167551281	affirmative
at1g69930	at4g16110	ppi	symmetrical	2.533956823	affirmative
at2g20180	at5g45500	positive_regulation	asymmetrical	1.226220268	affirmative
at2g20180	at2g21640	inhibition	asymmetrical	0.0	affirmative
at2g20180	at1g07370	inhibition	asymmetrical	1.1594705185	affirmative
at1g22920	at5g52650	ppi	symmetrical	1.0	affirmative
at1g43700	at2g42380	ppi	symmetrical	0.0	affirmative
at4g35310	at5g55630	phosphorylation	asymmetrical	1.0	affirmative
at1g51660	at1g24140	regulation	asymmetrical	1.5024767675000001	affirmative
at4g18960	at4g24540	ppi	symmetrical	1.0	affirmative
at2g44350	at3g26090	ppi	symmetrical	1.2404656885	affirmative
at1g30360	at3g13175	ppi	symmetrical	0.0	affirmative
at1g65690	at5g47610	ppi	symmetrical	1.962125596	affirmative
at1g44110	at5g13840	ppi	symmetrical	0.7924911513753556	affirmative
at2g20180	at3g52500	positive_regulation	asymmetrical	1.2356217045	affirmative
at2g46700	at5g37600	ppi	symmetrical	1.4386101055	affirmative
at3g44050	at5g15650	ppi	symmetrical	0.0	affirmative
at1g02690	at4g25660	ppi	symmetrical	0.8516001119537386	affirmative
at4g29810	at1g80840	regulation	asymmetrical	1.8771563485	affirmative
at1g11310	at5g52240	ppi	symmetrical	1.432401123	affirmative
at2g20180	at4g36930	inhibition	asymmetrical	1.0	affirmative
at3g54620	at4g34590	ppi	symmetrical	0.0	affirmative
at1g65690	at5g62710	ppi	symmetrical	0.0	affirmative
at5g40440	at1g59580	phosphorylation	asymmetrical	1.325404236	affirmative
at5g35410	at5g24270	phosphorylation	asymmetrical	1.265465839	affirmative
at2g20180	at3g21790	positive_regulation	asymmetrical	1.194646947	affirmative
at5g10020	at5g45095	ppi	symmetrical	0.0	affirmative
at3g44200	at5g65800	regulation	asymmetrical	1.0	affirmative
at1g64090	at4g16515	ppi	symmetrical	0.0	affirmative
at2g20180	at2g47060	positive_regulation	asymmetrical	1.0	affirmative
at2g30360	at5g01900	regulation	asymmetrical	1.0	affirmative
at3g10340	at3g53260	ppi	symmetrical	0.0	affirmative
at1g65690	at2g35190	ppi	symmetrical	0.0	affirmative
at1g42990	at5g20990	positive_regulation	asymmetrical	1.553636896	affirmative
at3g08600	at3g13175	ppi	symmetrical	0.0	affirmative
at5g13790	at5g48930	inhibition	asymmetrical	1.0	affirmative
at1g18040	at2g36010	ppi	symmetrical	1.0	affirmative
at2g20180	at2g47800	inhibition	asymmetrical	0.0	affirmative
at4g18960	at4g21590	positive_regulation	asymmetrical	0.0	affirmative
at4g16250	at4g18130	ppi	symmetrical	1.172244802	affirmative
at4g15620	at5g52240	ppi	symmetrical	0.0	affirmative
at1g51660	at2g18660	regulation	asymmetrical	3.1625191365	affirmative
at2g20180	at5g58575	positive_regulation	asymmetrical	1.0	affirmative
at1g72310	at3g14760	ppi	symmetrical	0.0	affirmative
at2g20180	at5g61590	positive_regulation	asymmetrical	1.304681257	affirmative
at2g20180	at2g45180	inhibition	asymmetrical	1.196564279	affirmative
at1g09570	at1g04250	phosphorylation	asymmetrical	0.0	affirmative
at1g28480	at1g64280	ppi	symmetrical	1.3843769805	affirmative
at2g17290	at4g26080	phosphorylation	asymmetrical	1.2919578935	affirmative
at1g51660	at2g26560	regulation	asymmetrical	3.1332214765	affirmative
at4g24990	at5g53300	ppi	symmetrical	1.0	affirmative
at3g07270	at4g04890	ppi	symmetrical	0.0	affirmative
at3g23340	at3g53350	ppi	symmetrical	1.0	affirmative
at3g45640	at1g27730	phosphorylation	asymmetrical	1.5854766465	affirmative
at4g38800	at5g55990	ppi	symmetrical	0.0	affirmative
at3g25250	at3g10540	regulation	asymmetrical	1.292553697	affirmative
at2g20180	at3g61150	positive_regulation	asymmetrical	1.0	affirmative
at1g12480	at3g11410	ppi	symmetrical	1.0	affirmative
at2g47710	at4g38060	ppi	symmetrical	1.1458531885	affirmative
at2g34650	at2g41100	ppi	symmetrical	2.053763767	affirmative
at2g20180	at5g56860	inhibition	asymmetrical	1.1718967155	affirmative
at5g11510	at1g08560	positive_regulation	asymmetrical	0.8203575862391308	affirmative
at2g20180	at5g45250	positive_regulation	asymmetrical	1.4309662905	affirmative
at5g11260	at3g51240	positive_regulation	asymmetrical	1.0	affirmative
at5g01820	at5g24270	ppi	symmetrical	1.265465839	affirmative
at3g45640	at2g38470	phosphorylation	asymmetrical	2.663527148	affirmative
at2g20180	at2g06510	inhibition	asymmetrical	1.0	affirmative
at1g64520	at2g35930	ppi	symmetrical	1.434285312	affirmative
at4g01370	at1g08810	phosphorylation	asymmetrical	0.0	affirmative
at3g51920	at3g62420	ppi	symmetrical	0.0	affirmative
at5g62500	at5g67270	ppi	symmetrical	0.0	affirmative
at2g20180	at4g26080	inhibition	asymmetrical	0.0	affirmative
at2g36130	at3g25980	ppi	symmetrical	0.0	affirmative
at3g11410	at3g50500	ppi	symmetrical	1.1129695115	affirmative
at4g23810	at4g39410	positive_regulation	asymmetrical	1.8493048925	affirmative
at5g13790	at4g38620	positive_regulation	asymmetrical	1.346077192	affirmative
at2g41100	at3g28450	ppi	symmetrical	2.24422821	affirmative
at1g78380	at2g29420	ppi	symmetrical	1.4220761474999999	affirmative
at4g01370	at4g23810	phosphorylation	asymmetrical	1.8493048925	affirmative
at2g36010/at5g02470	at5g03700	positive_regulation	asymmetrical	1.4038788855	affirmative
at4g01370	at5g55230	phosphorylation	asymmetrical	1.0	affirmative
at1g22920	at3g23280	ppi	symmetrical	1.2062111495	affirmative
at5g42800	at5g63600	ppi	symmetrical	0.6266265826364709	affirmative
at2g20180	at3g61260	positive_regulation	asymmetrical	0.0	affirmative
at2g25880	at4g22860	ppi	symmetrical	0.7966693231359323	affirmative
at1g76150	at5g51300	ppi	symmetrical	1.1558064104999999	affirmative
at5g56580	at2g46070	phosphorylation	asymmetrical	0.0	affirmative
at1g01560	at5g57560	regulation	asymmetrical	1.650589021	affirmative
at1g07000	at1g29640	ppi	symmetrical	1.5744786835	affirmative
at1g07430	at4g30960	ppi	symmetrical	1.0	affirmative
at2g20180	at1g16170	inhibition	asymmetrical	1.2290503375	affirmative
at1g09530	at4g22880	positive_regulation	asymmetrical	1.2844767475	affirmative
at2g20180	at4g36990	inhibition	asymmetrical	0.0	affirmative
at2g20180	at5g67060	inhibition	asymmetrical	0.0	affirmative
at2g20180	at2g33630	positive_regulation	asymmetrical	1.2802821	affirmative
at3g10340	at5g15600	ppi	symmetrical	0.0	affirmative
at4g23810	at4g31800	positive_regulation	asymmetrical	1.8493048925	affirmative
at5g11260	at1g17420	positive_regulation	asymmetrical	1.0	affirmative
at3g51240	at3g55120	ppi	symmetrical	0.0	affirmative
at2g20180	at5g42050	positive_regulation	asymmetrical	1.4644921145	affirmative
at1g65690	at2g31880	ppi	symmetrical	1.962125596	affirmative
at1g78300	at2g42010	ppi	symmetrical	0.0	affirmative
at2g33580	at5g63030	ppi	symmetrical	1.876013038	affirmative
at4g05190	at4g30230	ppi	symmetrical	0.7662113465218974	affirmative
at2g39350	at5g48380	ppi	symmetrical	1.8777792355	affirmative
at4g19003	at5g44560	ppi	symmetrical	0.0	affirmative
at4g11470	at5g63030	ppi	symmetrical	2.3078325	affirmative
at4g26080	at5g05440	ppi	symmetrical	1.543670116	affirmative
at2g20180	at2g28720	positive_regulation	asymmetrical	0.0	affirmative
at3g16770	at5g10030	ppi	symmetrical	1.500180739	affirmative
at2g14750	at4g39940	ppi	symmetrical	1.678222296	affirmative
at2g01420	at3g13175	ppi	symmetrical	1.2689760615	affirmative
at5g13790	at4g24670	positive_regulation	asymmetrical	1.0	affirmative
at1g07140	at3g44050	ppi	symmetrical	0.0	affirmative
at1g07650	at1g65690	ppi	symmetrical	2.437175711	affirmative
at2g20180	at1g12110	inhibition	asymmetrical	1.0	affirmative
at3g05330	at3g17360	ppi	symmetrical	0.0	affirmative
at5g17210	at5g52240	ppi	symmetrical	0.0	affirmative
at1g63650	at2g47190	ppi	symmetrical	0.0	affirmative
at3g45640	at5g65360	phosphorylation	asymmetrical	0.0	affirmative
at1g25490	at1g73590	regulation	asymmetrical	1.0	affirmative
at4g35310	at5g46350	positive_regulation	asymmetrical	1.705083114	affirmative
at2g21620	at2g26300	ppi	symmetrical	1.366668492	affirmative
at1g59580	at1g03970	phosphorylation	asymmetrical	1.325404236	affirmative
at1g75240	at3g50890	ppi	symmetrical	0.0	affirmative
at5g20090	at5g36120	ppi	symmetrical	1.0	affirmative
at4g00400	at5g37040	ppi	symmetrical	0.0	affirmative
at2g26300	at4g34990	ppi	symmetrical	0.0	affirmative
at2g25090	at2g26650	positive_regulation	asymmetrical	1.0	affirmative
at2g20180	at1g59700	positive_regulation	asymmetrical	1.180204056	affirmative
at4g18710	at1g63700	phosphorylation	asymmetrical	1.0	affirmative
at2g41100	at4g31950	ppi	symmetrical	2.512174478	affirmative
at3g12110	at5g09810	ppi	symmetrical	0.0	affirmative
at2g20180	at2g04350	positive_regulation	asymmetrical	1.133947417	affirmative
at1g04020	at4g21070	ppi	symmetrical	0.8046131965269743	affirmative
at1g16260	at4g38690	ppi	symmetrical	0.0	affirmative
at2g39930	at5g01750	ppi	symmetrical	1.2566961965	affirmative
at1g56280	at4g09570	ppi	symmetrical	1.2629625815	affirmative
at2g25090	at2g26650	ppi	symmetrical	1.0	affirmative
at1g14400	at1g55250	ppi	symmetrical	1.132209066	affirmative
at2g40950	at5g19660	ppi	symmetrical	1.0	affirmative
at5g07070	at5g24270	ppi	symmetrical	1.265465839	affirmative
at2g20180	at3g50740	positive_regulation	asymmetrical	1.868173921	affirmative
at3g53420	at4g11850	ppi	symmetrical	0.0	affirmative
at2g20180	at2g34510	inhibition	asymmetrical	1.185713469	affirmative
at1g73500	at2g46070	phosphorylation	asymmetrical	1.0	affirmative
at1g15570	at1g76540	ppi	symmetrical	0.8299833795753505	affirmative
at5g59220	at5g66880	ppi	symmetrical	0.0	affirmative
at4g26080	at3g50500	negative_regulation	asymmetrical	0.0	affirmative
at1g09000	at3g45640	positive_regulation	asymmetrical	1.5854766465	affirmative
at3g11410	at5g66880	ppi	symmetrical	1.0	affirmative
at2g39530	at3g13175	ppi	symmetrical	0.0	affirmative
at1g12220	at5g13160	ppi	symmetrical	1.3088704795	affirmative
at1g16260	at3g08040	ppi	symmetrical	0.0	affirmative
at4g29810	at1g51660	positive_regulation	asymmetrical	1.0	affirmative
at4g29810	at2g32680	regulation	asymmetrical	1.3395754865	affirmative
at2g17520	at2g14610	regulation	asymmetrical	1.2626001345	affirmative
at5g13790	at2g04780	inhibition	asymmetrical	1.173799976	affirmative
at4g29170	at5g20850	ppi	symmetrical	0.0	affirmative
at3g26090	at5g48150	ppi	symmetrical	1.403222316	affirmative
at1g14370	at2g41090	ppi	symmetrical	1.7886118045	affirmative
at1g01560	at4g17500	regulation	asymmetrical	1.650589021	affirmative
at3g13175	at4g23400	ppi	symmetrical	0.0	affirmative
at1g76540	at1g72260	regulation	asymmetrical	0.0	affirmative
at4g24990	at5g56150	ppi	symmetrical	1.0	affirmative
at2g20180	at5g01950	positive_regulation	asymmetrical	1.220136412	affirmative
at3g45640	at1g63100	phosphorylation	asymmetrical	0.0	affirmative
at3g21220	at3g45640	positive_regulation	asymmetrical	1.5854766465	affirmative
at3g13175	at3g16690	ppi	symmetrical	0.0	affirmative
at5g13790	at2g23130	inhibition	asymmetrical	1.3427095415	affirmative
at5g40440	at5g25610	regulation	asymmetrical	1.3473622555	affirmative
at1g02970	at1g18040	phosphorylation	asymmetrical	0.0	affirmative
at2g41090	at5g10030	ppi	symmetrical	1.2626536475	affirmative
at2g41760	at3g61150	ppi	symmetrical	1.0	affirmative
at3g25070	at4g26090	ppi	symmetrical	2.310896938	affirmative
at4g29810	at1g54040	regulation	asymmetrical	0.0	affirmative
at2g20180	at2g17760	inhibition	asymmetrical	0.0	affirmative
at1g70830	at5g43080	ppi	symmetrical	0.7602666372457039	affirmative
at5g55630	at5g63030	ppi	symmetrical	1.1669583485	affirmative
at2g20180	at2g24240	inhibition	asymmetrical	1.0	affirmative
at2g20180	at1g34640	inhibition	asymmetrical	1.0	affirmative
at5g24270	at5g35410	ppi	symmetrical	1.265465839	affirmative
at2g20180	at5g23850	positive_regulation	asymmetrical	1.1630739079999999	affirmative
at1g73590	at3g08040	ppi	symmetrical	0.0	affirmative
at1g09570	at1g14920	ppi	symmetrical	1.0	affirmative
at1g59820	at3g12740	ppi	symmetrical	1.415265998	affirmative
at1g51660	at2g32020	regulation	asymmetrical	1.2345243240000001	affirmative
at2g41090	at4g30960	ppi	symmetrical	1.0	affirmative
at2g19830	at4g29820	ppi	symmetrical	1.1635093345	affirmative
at1g04310	at3g21630	ppi	symmetrical	1.6889913865000001	affirmative
at5g56580	at4g01370	positive_regulation	asymmetrical	0.0	affirmative
at1g51660	at1g18570	regulation	asymmetrical	2.135825653	affirmative
at4g01370	at1g63100	phosphorylation	asymmetrical	0.0	affirmative
at4g23190	at5g63030	ppi	symmetrical	2.314589748	affirmative
at2g13790	at1g73590	regulation	asymmetrical	1.488487784	affirmative
at1g23730	at1g79470	ppi	symmetrical	1.0	affirmative
at1g12110	at1g65690	ppi	symmetrical	1.962125596	affirmative
at2g20180	at5g25770	positive_regulation	asymmetrical	1.26812761	affirmative
at5g40440	at5g20740	regulation	asymmetrical	0.0	affirmative
at2g20180	at1g61890	inhibition	asymmetrical	1.2478252265	affirmative
at2g29310	at2g30540	ppi	symmetrical	1.0	affirmative
at2g20180	at4g14440	inhibition	asymmetrical	0.0	affirmative
at2g20180	at1g78170	inhibition	asymmetrical	1.378683341	affirmative
at1g51660	at3g54640	regulation	asymmetrical	1.2610545005	affirmative
at1g21250	at2g05520	ppi	symmetrical	2.7145689735	affirmative
at2g20180	at4g29900	positive_regulation	asymmetrical	1.0	affirmative
at3g13175	at3g45430	ppi	symmetrical	1.2689760615	affirmative
at2g42360	at3g08040	ppi	symmetrical	0.0	affirmative
at3g25250	at2g30110	phosphorylation	asymmetrical	1.292553697	affirmative
at1g17200	at3g48890	ppi	symmetrical	0.0	affirmative
at1g75390	at3g54620	ppi	symmetrical	1.0	affirmative
at5g11260	at3g52400	positive_regulation	asymmetrical	1.6318874349999999	affirmative
at5g06950	at5g45110	ppi	symmetrical	0.0	affirmative
at1g71830	at5g13790	ppi	symmetrical	1.0	affirmative
at1g51660	at5g52760	regulation	asymmetrical	2.317508975	affirmative
at4g23570	at5g51700	ppi	symmetrical	1.0	affirmative
at3g08040	at4g11470	ppi	symmetrical	0.0	affirmative
at2g44970	at4g25660	ppi	symmetrical	0.0	affirmative
at1g51660	at3g26830	regulation	asymmetrical	2.3825277725	affirmative
at1g60940	at1g11600	phosphorylation	asymmetrical	0.0	affirmative
at2g20180	at1g25275	positive_regulation	asymmetrical	1.8701920589999999	affirmative
at3g13175	at4g13510	ppi	symmetrical	1.9599321695	affirmative
at5g14700	at5g48930	ppi	symmetrical	1.3461723845	affirmative
at4g18710	at1g51660	phosphorylation	asymmetrical	1.0	affirmative
at4g29810	at1g27730	regulation	asymmetrical	1.0	affirmative
at2g25490	at2g27050	ppi	symmetrical	1.4478823115	affirmative
at1g59580	at5g49650	phosphorylation	asymmetrical	1.4640149495	affirmative
at2g37040	at3g15180	ppi	symmetrical	1.0	affirmative
at1g35670	at5g27760	ppi	symmetrical	1.3112445744999999	affirmative
at1g12110	at2g30490	ppi	symmetrical	0.0	affirmative
at3g27010	at4g37490	positive_regulation	asymmetrical	0.0	affirmative
at3g25250	at5g40390	phosphorylation	asymmetrical	1.292553697	affirmative
at4g08500	at3g21220	positive_regulation	asymmetrical	1.0	affirmative
at1g79830	at4g39890	ppi	symmetrical	1.2982875385	affirmative
at3g51920	at5g13790	ppi	symmetrical	1.6179985234999998	affirmative
at3g50060	at5g20730	ppi	symmetrical	1.0	affirmative
at3g02640	at3g49870	ppi	symmetrical	0.0	affirmative
at3g48750	at5g02220	ppi	symmetrical	0.0	affirmative
at2g20180	at1g01725	positive_regulation	asymmetrical	1.237293611	affirmative
at4g25660	at5g16250	ppi	symmetrical	0.8295329418423992	affirmative
at1g77400	at3g27960	ppi	symmetrical	0.7539504530640208	affirmative
at2g44080	at4g31840	ppi	symmetrical	0.0	affirmative
at2g20180	at3g28910	inhibition	asymmetrical	0.0	affirmative
at1g65690	at3g08630	ppi	symmetrical	0.0	affirmative
at4g24540	at5g13790	ppi	symmetrical	1.0	affirmative
at3g51920	at4g23810	ppi	symmetrical	2.467303416	affirmative
at2g20180	at4g20860	inhibition	asymmetrical	0.0	affirmative
at2g47060	at3g45640	ppi	symmetrical	1.5854766465	affirmative
at1g01560	at5g47230	regulation	asymmetrical	2.720687454	affirmative
at1g66240	at5g44790	ppi	symmetrical	1.1614038585	affirmative
at2g20180	at4g37490	inhibition	asymmetrical	1.267562053	affirmative
at3g28220	at4g15620	ppi	symmetrical	0.5936184498964724	affirmative
at2g20180	at1g70840	positive_regulation	asymmetrical	1.0	affirmative
at3g11410	at4g30960	ppi	symmetrical	1.0	affirmative
at5g11260	at4g01610	inhibition	asymmetrical	0.0	affirmative
at2g27050	at5g25350	ppi	symmetrical	1.6995434315	affirmative
at4g09570	at2g35980	regulation	asymmetrical	2.653794434	affirmative
at1g09570	at2g02950	ppi	symmetrical	1.0	affirmative
at2g20180	at2g31570	inhibition	asymmetrical	1.0	affirmative
at1g35670	at2g35980	regulation	asymmetrical	2.3908318525	affirmative
at2g20180	at5g55480	inhibition	asymmetrical	1.2361413995	affirmative
at2g20180	at1g69420	inhibition	asymmetrical	1.112197833	affirmative
at1g34640	at4g15620	ppi	symmetrical	0.0	affirmative
at1g18890	at4g14830	ppi	symmetrical	1.327618259	affirmative
at1g12110	at3g26830	ppi	symmetrical	2.3825277725	affirmative
at1g18890	at3g19290	ppi	symmetrical	1.327618259	affirmative
at2g20180	at5g56100	positive_regulation	asymmetrical	1.0	affirmative
at1g20930	at2g41100	ppi	symmetrical	0.0	affirmative
at1g70410	at3g54900	ppi	symmetrical	1.3213494225	affirmative
at3g25980	at4g32650	ppi	symmetrical	0.0	affirmative
at2g42490	at5g56220	ppi	symmetrical	1.2575389755	affirmative
at3g45640	at4g26270	phosphorylation	asymmetrical	1.982719357	affirmative
at5g47610	at5g63030	ppi	symmetrical	1.1669583485	affirmative
at1g08560	at1g12360	ppi	symmetrical	0.0	affirmative
at2g38120	at3g13175	ppi	symmetrical	0.0	affirmative
at5g11260	at4g36030	inhibition	asymmetrical	0.0	affirmative
at3g08040	at5g62710	ppi	symmetrical	0.8422083780403509	affirmative
at4g30960	at5g55990	ppi	symmetrical	0.0	affirmative
at1g76540	at4g03270	ppi	symmetrical	0.803984721373923	affirmative
at2g20180	at3g19680	inhibition	asymmetrical	1.0	affirmative
at4g05190	at4g21270	ppi	symmetrical	0.7798461689840434	affirmative
at2g20180	at1g27030	inhibition	asymmetrical	1.2435474985	affirmative
at2g15910	at4g30230	ppi	symmetrical	0.0	affirmative
at4g24400	at1g77760	regulation	asymmetrical	1.1615263125	affirmative
at1g01560	at4g39670	regulation	asymmetrical	2.6761595075	affirmative
at1g43800	at2g37040	ppi	symmetrical	1.0	affirmative
at1g09530	at5g35840	ppi	symmetrical	1.2844767475	affirmative
at2g20180	at1g75140	positive_regulation	asymmetrical	1.0	affirmative
at1g43800	at3g59420	ppi	symmetrical	0.0	affirmative
at1g12220	at5g46330	ppi	symmetrical	1.7011518785	affirmative
at4g29810	at5g44420	regulation	asymmetrical	1.362541896	affirmative
at5g13790	at2g35860	inhibition	asymmetrical	1.1897743065	affirmative
at5g13790	at2g42360	inhibition	asymmetrical	0.0	affirmative
at1g11050	at4g19380	ppi	symmetrical	0.0	affirmative
at1g69530	at4g08950	ppi	symmetrical	1.0	affirmative
at2g20180	at1g06760	positive_regulation	asymmetrical	0.0	affirmative
at2g36010/at5g02470	at1g69770	positive_regulation	asymmetrical	0.0	affirmative
at1g06220	at1g20960	ppi	symmetrical	1.0	affirmative
at5g13930	at5g63600	ppi	symmetrical	0.7225389448801189	affirmative
at3g13175	at5g64740	ppi	symmetrical	0.0	affirmative
at4g08500	at4g01370	regulation	asymmetrical	1.0	affirmative
at1g51660	at5g57220	regulation	asymmetrical	2.5969422115	affirmative
at1g70410	at5g23120	ppi	symmetrical	1.3213494225	affirmative
at1g01560	at5g56580	ppi	symmetrical	0.0	affirmative
at1g34640	at5g10190	ppi	symmetrical	1.2396682745	affirmative
at3g25250	at2g47060	phosphorylation	asymmetrical	1.292553697	affirmative
at2g36010/at5g02470	at3g25100	positive_regulation	asymmetrical	0.0	affirmative
at2g20180	at5g55180	inhibition	asymmetrical	1.1679213985	affirmative
at3g22880	at5g01630	ppi	symmetrical	0.0	affirmative
at1g60670	at2g21650	ppi	symmetrical	0.0	affirmative
at1g34640	at4g31840	ppi	symmetrical	0.0	affirmative
at2g13790	at4g37490	regulation	asymmetrical	0.0	affirmative
at2g23200	at3g08040	ppi	symmetrical	0.0	affirmative
at5g11260	at1g53170	positive_regulation	asymmetrical	1.2551442375	affirmative
at3g27960	at4g26910	ppi	symmetrical	0.0	affirmative
at1g51660	at1g55450	regulation	asymmetrical	2.283885761	affirmative
at1g63700	at3g45640	positive_regulation	asymmetrical	1.5854766465	affirmative
at1g12520	at2g31955	ppi	symmetrical	1.4072501175	affirmative
at1g80840	at4g31800	ppi	symmetrical	1.8771563485	affirmative
at5g11260	at2g37430	positive_regulation	asymmetrical	1.949703467	affirmative
at2g04280	at3g03770	ppi	symmetrical	0.0	affirmative
at4g14430	at4g14440	ppi	symmetrical	1.2009508955000001	affirmative
at2g30360	at1g64280	phosphorylation	asymmetrical	1.3843769805	affirmative
at5g66880	at3g19290	regulation	asymmetrical	1.0	affirmative
at2g20180	at1g24170	inhibition	asymmetrical	1.0	affirmative
at3g25250	at4g11850	phosphorylation	asymmetrical	1.448168084	affirmative
at2g36410	at2g38860	ppi	symmetrical	0.0	affirmative
at1g12110	at3g45430	ppi	symmetrical	1.0	affirmative
at4g00180	at4g27330	ppi	symmetrical	0.0	affirmative
at1g23080	at3g13175	ppi	symmetrical	1.2689760615	affirmative
at1g34640	at2g38120	ppi	symmetrical	0.0	affirmative
at2g20180	at3g16770	positive_regulation	asymmetrical	1.2375270915	affirmative
at1g51170	at2g33330	ppi	symmetrical	0.0	affirmative
at3g02640	at5g06970	ppi	symmetrical	0.0	affirmative
at2g47190	at5g25610	positive_regulation	asymmetrical	1.3473622555	affirmative
at5g13790	at3g51860	inhibition	asymmetrical	1.2029268475000001	affirmative
at2g30020	at5g46240	ppi	symmetrical	0.0	affirmative
at4g00720	at1g19350	phosphorylation	asymmetrical	1.0	affirmative
at1g51660	at4g33050	regulation	asymmetrical	2.2695171815	affirmative
at3g11520	at3g61650	ppi	symmetrical	0.0	affirmative
at3g25250	at3g45640	ppi	symmetrical	1.8780303434999999	affirmative
at2g20180	at3g27540	positive_regulation	asymmetrical	1.0	affirmative
at3g19590	at3g53730	ppi	symmetrical	0.8212414776728935	affirmative
at1g21460	at5g63030	ppi	symmetrical	0.0	affirmative
at5g11260	at2g42870	positive_regulation	asymmetrical	1.211600773	affirmative
at1g15570	at1g66750	ppi	symmetrical	0.0	affirmative
at1g59580	at4g00330	phosphorylation	asymmetrical	1.4758100065000002	affirmative
at4g08500	at4g26070	ppi	symmetrical	1.4680760385	affirmative
at1g34640	at3g23560	ppi	symmetrical	1.0	affirmative
at1g67370	at3g22880	ppi	symmetrical	0.0	affirmative
at2g38310	at4g26080	ppi	symmetrical	1.2919578935	affirmative
at1g80840	at5g22570	ppi	symmetrical	1.8771563485	affirmative
at4g00720	at5g57560	regulation	asymmetrical	1.0	affirmative
at4g23810	at5g01900	positive_regulation	asymmetrical	1.8493048925	affirmative
at1g56650	at4g00480	ppi	symmetrical	0.0	affirmative
at1g01560	at1g80840	regulation	asymmetrical	2.5277453695	affirmative
at2g20180	at4g38060	inhibition	asymmetrical	1.0	affirmative
at3g13175	at3g23560	ppi	symmetrical	1.2689760615	affirmative
at1g21250	at2g05380	ppi	symmetrical	2.99469347	affirmative
at2g20180	at5g67280	inhibition	asymmetrical	1.2751113379999999	affirmative
at3g26980	at5g53300	ppi	symmetrical	1.2808780285	affirmative
at1g35670	at3g19290	phosphorylation	asymmetrical	1.0	affirmative
at2g02950	at3g45780	ppi	symmetrical	1.0	affirmative
at1g11050	at3g23410	ppi	symmetrical	0.0	affirmative
at1g07430	at5g35410	ppi	symmetrical	1.0	affirmative
at2g41760	at2g47710	ppi	symmetrical	1.1458531885	affirmative
at2g20180	at2g02390	positive_regulation	asymmetrical	1.393304681	affirmative
at2g20180	at2g33330	inhibition	asymmetrical	1.2171291775	affirmative
at2g20180	at5g67110	inhibition	asymmetrical	1.0	affirmative
at4g18960	at1g73830	positive_regulation	asymmetrical	1.494883127	affirmative
at1g44110	at1g76540	ppi	symmetrical	0.8140772569298964	affirmative
at3g51300	at4g32650	ppi	symmetrical	0.0	affirmative
at3g15730	at3g53420	ppi	symmetrical	0.0	affirmative
at3g10540	at3g25250	regulation	asymmetrical	1.292553697	affirmative
at4g30960	at4g22200	positive_regulation	asymmetrical	0.0	affirmative
at2g42290	at3g08040	ppi	symmetrical	0.8051312331932526	affirmative
at2g20180	at1g30530	inhibition	asymmetrical	1.3869958425	affirmative
at1g34640	at2g35190	ppi	symmetrical	0.0	affirmative
at1g69690	at4g24900	ppi	symmetrical	0.0	affirmative
at5g22310	at5g61010	ppi	symmetrical	1.8334207075	affirmative
at1g30270	at2g26650	ppi	symmetrical	1.0	affirmative
at2g20180	at1g07430	positive_regulation	asymmetrical	1.0	affirmative
at2g20180	at1g08830	positive_regulation	asymmetrical	1.4525627615	affirmative
at1g22920	at4g38060	ppi	symmetrical	1.0	affirmative
at4g35310	at4g31970	regulation	asymmetrical	1.0	affirmative
